quinidine|dextromethorphan|2|Significant - Monitor Closely|quinidine will increase the level or effect of dextromethorphan by  affecting hepatic enzyme CYP2D6 metabolism. Potential for interaction, monitor.
rasagiline|dextromethorphan|33|Contraindicated|rasagiline and dextromethorphan both increase  serotonin levels. Never use combination. Risk of psychosis episodes or bizarre behavior.
selegiline|dextromethorphan|33|Contraindicated|selegiline and dextromethorphan both increase  serotonin levels. Never use combination.
terbinafine|dextromethorphan|1|Minor|terbinafine increases levels of dextromethorphan by decreasing metabolism. Minor or non-significant interaction.
dextromethorphan|tramadol|3|Significant - Monitor Closely|dextromethorphan and tramadol both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
tranylcypromine|dextromethorphan|33|Contraindicated|tranylcypromine and dextromethorphan both increase  serotonin levels. Never use combination.
trazodone|dextromethorphan|22|Serious - Use Alternative|trazodone and dextromethorphan both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
trimipramine|dextromethorphan|22|Serious - Use Alternative|trimipramine and dextromethorphan both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
venlafaxine|dextromethorphan|22|Serious - Use Alternative|venlafaxine and dextromethorphan both increase  serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available.
venlafaxine|dextromethorphan|20|Serious - Use Alternative|venlafaxine will increase the level or effect of dextromethorphan by  affecting hepatic enzyme CYP2D6 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
dextromethorphan|vilazodone|22|Serious - Use Alternative|dextromethorphan, vilazodone.Either increases toxicity of the other by serotonin levels. High likelihood serious or life-threatening interaction. Contraindicated unless benefits outweigh risks and no alternatives available. Concomitant therapy should be discontinued immediately if signs or symptoms of serotonin syndrome emerge and supportive symptomatic treatment should be initiated.  .
zolmitriptan|dextromethorphan|3|Significant - Monitor Closely|zolmitriptan and dextromethorphan both increase  serotonin levels. Potential for dangerous interaction. Use with caution and monitor closely.
ethotoin|diazepam|11|Significant - Monitor Closely|ethotoin will decrease the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
etravirine|diazepam|11|Significant - Monitor Closely|etravirine will decrease the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
etravirine|diazepam|1|Minor|etravirine will increase the level or effect of diazepam by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
fluconazole|diazepam|11|Significant - Monitor Closely|fluconazole will increase the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
fluconazole|diazepam|1|Minor|fluconazole will increase the level or effect of diazepam by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
fosamprenavir|diazepam|3|Significant - Monitor Closely|fosamprenavir increases levels of diazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available.
fosphenytoin|diazepam|11|Significant - Monitor Closely|fosphenytoin will decrease the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
indinavir|diazepam|3|Significant - Monitor Closely|indinavir increases levels of diazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Potential for increased toxicity. Use alternatives if available. Consider lowering benzodiazepine dose.
itraconazole|diazepam|20|Serious - Use Alternative|itraconazole will increase the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
ketoconazole|diazepam|20|Serious - Use Alternative|ketoconazole will increase the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
nelfinavir|diazepam|3|Significant - Monitor Closely|nelfinavir increases levels of diazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available.
omeprazole|diazepam|1|Minor|omeprazole will increase the level or effect of diazepam by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
phenytoin|diazepam|11|Significant - Monitor Closely|phenytoin will decrease the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
ritonavir|diazepam|3|Significant - Monitor Closely|ritonavir increases levels of diazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available.
saquinavir|diazepam|3|Significant - Monitor Closely|saquinavir increases levels of diazepam by affecting hepatic/intestinal enzyme CYP3A4 metabolism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available.
telithromycin|diazepam|11|Significant - Monitor Closely|telithromycin will increase the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
voriconazole|diazepam|11|Significant - Monitor Closely|voriconazole will increase the level or effect of diazepam by  affecting hepatic/intestinal enzyme CYP3A4 metabolism. Significant interaction possible, monitor closely.
voriconazole|diazepam|1|Minor|voriconazole will increase the level or effect of diazepam by  affecting hepatic enzyme CYP2C19 metabolism. Minor or non-significant interaction.
diazoxide|fosphenytoin|1|Minor|diazoxide decreases levels of fosphenytoin by increasing metabolism. Minor or non-significant interaction.
diazoxide|hydrochlorothiazide|1|Minor|diazoxide, hydrochlorothiazide. Mechanism: pharmacodynamic synergism. Minor or non-significant interaction. Risk of hyperglycemia.
diazoxide|indapamide|1|Minor|diazoxide, indapamide. Mechanism: pharmacodynamic synergism. Minor or non-significant interaction. Risk of hyperglycemia.
diazoxide|phenytoin|1|Minor|diazoxide decreases levels of phenytoin by increasing metabolism. Minor or non-significant interaction.
eltrombopag|diclofenac|11|Significant - Monitor Closely|eltrombopag increases levels of diclofenac by decreasing metabolism. Significant interaction possible, monitor closely. UGT inhibition; significance of interaction unclear.
diclofenac|ginkgo biloba|2|Significant - Monitor Closely|diclofenac and ginkgo biloba both increase  anticoagulation. Potential for interaction, monitor.
diclofenac|lithium|11|Significant - Monitor Closely|diclofenac increases levels of lithium by decreasing renal clearance. Significant interaction possible, monitor closely.
diclofenac|methotrexate|20|Serious - Use Alternative|diclofenac increases levels of methotrexate by decreasing renal clearance. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Concomitant administration of NSAIDs with high dose methotrexate has been reported to elevate and prolong serum methotrexate levels, resulting in deaths from severe hematologic and GI toxicity. NSAIDs may reduce tubular secretion of methotrexate and enhance toxicity. .
diclofenac|pralatrexate|11|Significant - Monitor Closely|diclofenac increases levels of pralatrexate by decreasing renal clearance. Significant interaction possible, monitor closely. NSAIDs may delay pralatrexate clearance, increasing drug exposure. Adjust the pralatrexate dose as needed.
telmisartan|diclofenac|11|Significant - Monitor Closely|telmisartan, diclofenac.Either increases toxicity of the other by Other (see comment). Significant interaction possible, monitor closely. Comment: May result in renal function deterioration, particularly in elderly or volume depleted individuals.
diclofenac|telmisartan|3|Significant - Monitor Closely|diclofenac decreases effects of telmisartan by pharmacodynamic antagonism. Potential for dangerous interaction. Use with caution and monitor closely.  NSAIDs decrease synthesis of vasodilating renal prostaglandins, and thus affect fluid homeostasis and may diminish antihypertensive effect.
telmisartan|diclofenac|2|Significant - Monitor Closely|telmisartan and diclofenac both increase  serum potassium. Potential for interaction, monitor.
diclofenac|timolol|11|Significant - Monitor Closely|diclofenac decreases effects of timolol by pharmacodynamic antagonism. Significant interaction possible, monitor closely. Long term (>1 wk) NSAID use.  NSAIDs decrease prostaglandin synthesis.
timolol|diclofenac|2|Significant - Monitor Closely|timolol and diclofenac both increase  serum potassium. Potential for interaction, monitor.
trandolapril|diclofenac|11|Significant - Monitor Closely|trandolapril, diclofenac.Either increases toxicity of the other by Other (see comment). Significant interaction possible, monitor closely. Comment: May result in renal function deterioration, particularly in elderly or volume depleted individuals.
diclofenac|trandolapril|3|Significant - Monitor Closely|diclofenac decreases effects of trandolapril by pharmacodynamic antagonism. Potential for dangerous interaction. Use with caution and monitor closely. NSAIDs decrease synthesis of vasodilating renal prostaglandins, and thus affect fluid homeostasis and may diminish antihypertenisve effect.
voriconazole|diclofenac|11|Significant - Monitor Closely|voriconazole will increase the level or effect of diclofenac by  affecting hepatic enzyme CYP2C9/10 metabolism. Significant interaction possible, monitor closely. Do not exceed diclofenac dose of 50 mg BID
warfarin|diclofenac|3|Significant - Monitor Closely|warfarin and diclofenac both increase  anticoagulation. Potential for dangerous interaction. Use with caution and monitor closely.
doxycycline|dicloxacillin|20|Serious - Use Alternative|doxycycline decreases effects of dicloxacillin by pharmacodynamic antagonism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
dicloxacillin|mestranol|2|Significant - Monitor Closely|dicloxacillin will decrease the level or effect of mestranol by  altering intestinal flora. Applies only to oral forms of hormone. Low risk of contraceptive failure. Potential for interaction, monitor.
dicloxacillin|methotrexate|11|Significant - Monitor Closely|dicloxacillin increases levels of methotrexate by decreasing renal clearance. Significant interaction possible, monitor closely. Increased serum concentrations of methotrexate with concomitant hematologic and gastrointestinal toxicity have been observed with concurrent administration of high or low doses of methotrexate and penicillins.
minocycline|dicloxacillin|20|Serious - Use Alternative|minocycline decreases effects of dicloxacillin by pharmacodynamic antagonism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
tetracycline|dicloxacillin|20|Serious - Use Alternative|tetracycline decreases effects of dicloxacillin by pharmacodynamic antagonism. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
dicloxacillin|warfarin|11|Significant - Monitor Closely|dicloxacillin decreases levels of warfarin by increasing metabolism. Significant interaction possible, monitor closely.
donepezil|dicyclomine|2|Significant - Monitor Closely|donepezil increases and dicyclomine decreases cholinergic effects/transmission. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
donepezil|dicyclomine|1|Minor|donepezil decreases effects of dicyclomine by pharmacodynamic antagonism. Minor or non-significant interaction.
galantamine|dicyclomine|2|Significant - Monitor Closely|galantamine increases and dicyclomine decreases cholinergic effects/transmission. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
galantamine|dicyclomine|1|Minor|galantamine decreases effects of dicyclomine by pharmacodynamic antagonism. Minor or non-significant interaction.
dicyclomine|haloperidol|11|Significant - Monitor Closely|dicyclomine decreases levels of haloperidol by inhibition of GI absorption. Applies only to oral form of both agents. Significant interaction possible, monitor closely.
dicyclomine|haloperidol|11|Significant - Monitor Closely|dicyclomine decreases levels of haloperidol by pharmacodynamic antagonism. Significant interaction possible, monitor closely.
haloperidol|dicyclomine|11|Significant - Monitor Closely|haloperidol increases effects of dicyclomine by pharmacodynamic synergism. Significant interaction possible, monitor closely. Additive anticholinergic effects, possible hypoglycemia.
tacrine|dicyclomine|2|Significant - Monitor Closely|tacrine increases and dicyclomine decreases cholinergic effects/transmission. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
tacrine|dicyclomine|1|Minor|tacrine decreases effects of dicyclomine by pharmacodynamic antagonism. Minor or non-significant interaction.
ganciclovir|didanosine|11|Significant - Monitor Closely|ganciclovir increases levels of didanosine by decreasing renal clearance. Significant interaction possible, monitor closely.
ganciclovir|didanosine|3|Significant - Monitor Closely|ganciclovir, didanosine.Either increases toxicity of the other by pharmacodynamic synergism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Increased risk of hematologic toxicity.
tipranavir|didanosine|11|Significant - Monitor Closely|tipranavir decreases levels of didanosine by unspecified interaction mechanism. Significant interaction possible, monitor closely. Separate by at least 2 hrs.
tipranavir|didanosine|2|Significant - Monitor Closely|tipranavir and didanosine both increase  risk of immune reconstitution syndrome. Potential for interaction, monitor.
valganciclovir|didanosine|3|Significant - Monitor Closely|valganciclovir, didanosine.Either increases toxicity of the other by pharmacodynamic synergism. Potential for dangerous interaction. Use with caution and monitor closely. Use alternatives if available. Increased risk of hematologic toxicity.
valganciclovir|didanosine|1|Minor|valganciclovir increases levels of didanosine by decreasing renal clearance. Minor or non-significant interaction.
fluphenazine|diethylpropion|11|Significant - Monitor Closely|fluphenazine, diethylpropion. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
fluphenazine|diethylpropion|2|Significant - Monitor Closely|fluphenazine increases and diethylpropion decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
isocarboxazid|diethylpropion|33|Contraindicated|isocarboxazid increases effects of diethylpropion by pharmacodynamic synergism. Never use combination. Risk of acute hypertensive episode.
perphenazine|diethylpropion|11|Significant - Monitor Closely|perphenazine, diethylpropion. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
perphenazine|diethylpropion|2|Significant - Monitor Closely|perphenazine increases and diethylpropion decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
phenelzine|diethylpropion|33|Contraindicated|phenelzine increases effects of diethylpropion by pharmacodynamic synergism. Never use combination. Risk of acute hypertensive episode.
prochlorperazine|diethylpropion|11|Significant - Monitor Closely|prochlorperazine, diethylpropion. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
prochlorperazine|diethylpropion|2|Significant - Monitor Closely|prochlorperazine increases and diethylpropion decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
promazine|diethylpropion|11|Significant - Monitor Closely|promazine, diethylpropion. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
promethazine|diethylpropion|11|Significant - Monitor Closely|promethazine, diethylpropion. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
promethazine|diethylpropion|2|Significant - Monitor Closely|promethazine increases and diethylpropion decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
rasagiline|diethylpropion|11|Significant - Monitor Closely|rasagiline increases effects of diethylpropion by pharmacodynamic synergism. Significant interaction possible, monitor closely. Risk of acute hypertensive episode.
thioridazine|diethylpropion|11|Significant - Monitor Closely|thioridazine, diethylpropion. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
thioridazine|diethylpropion|2|Significant - Monitor Closely|thioridazine increases and diethylpropion decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
tranylcypromine|diethylpropion|33|Contraindicated|tranylcypromine increases effects of diethylpropion by pharmacodynamic synergism. Never use combination. Risk of acute hypertensive episode.
trifluoperazine|diethylpropion|11|Significant - Monitor Closely|trifluoperazine, diethylpropion. Mechanism: unknown. Significant interaction possible, monitor closely. Risk of cardiac arrhythmia or sudden death, more likely w/thioridazine than other phenothiazines.  Interaction more likely in certain predisposed pts. only.
trifluoperazine|diethylpropion|2|Significant - Monitor Closely|trifluoperazine increases and diethylpropion decreases sedation. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
eltrombopag|diflunisal|11|Significant - Monitor Closely|eltrombopag increases levels of diflunisal by decreasing metabolism. Significant interaction possible, monitor closely. UGT inhibition; significance of interaction unclear.
diflunisal|ginkgo biloba|2|Significant - Monitor Closely|diflunisal and ginkgo biloba both increase  anticoagulation. Potential for interaction, monitor.
diflunisal|indomethacin|2|Significant - Monitor Closely|diflunisal and indomethacin both increase  anticoagulation. Potential for interaction, monitor.
diflunisal|indomethacin|2|Significant - Monitor Closely|diflunisal and indomethacin both increase  serum potassium. Potential for interaction, monitor.
diflunisal|indomethacin|1|Minor|diflunisal will increase the level or effect of indomethacin by  acidic (anionic) drug competition for renal tubular clearance. Minor or non-significant interaction.
diflunisal|lithium|11|Significant - Monitor Closely|diflunisal increases levels of lithium by decreasing renal clearance. Significant interaction possible, monitor closely.
diflunisal|methotrexate|20|Serious - Use Alternative|diflunisal increases levels of methotrexate by decreasing renal clearance. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. Concomitant administration of NSAIDs with high dose methotrexate has been reported to elevate and prolong serum methotrexate levels, resulting in deaths from severe hematologic and GI toxicity. NSAIDs may reduce tubular secretion of methotrexate and enhance toxicity. .
diflunisal|pralatrexate|11|Significant - Monitor Closely|diflunisal increases levels of pralatrexate by decreasing renal clearance. Significant interaction possible, monitor closely. NSAIDs may delay pralatrexate clearance, increasing drug exposure. Adjust the pralatrexate dose as needed.
diflunisal|probenecid|11|Significant - Monitor Closely|diflunisal will increase the level or effect of probenecid by  acidic (anionic) drug competition for renal tubular clearance. Significant interaction possible, monitor closely.
diflunisal|probenecid|11|Significant - Monitor Closely|diflunisal decreases effects of probenecid by unknown mechanism. Significant interaction possible, monitor closely.
telmisartan|diflunisal|11|Significant - Monitor Closely|telmisartan, diflunisal.Either increases toxicity of the other by Other (see comment). Significant interaction possible, monitor closely. Comment: May result in renal function deterioration, particularly in elderly or volume depleted individuals.
diflunisal|telmisartan|3|Significant - Monitor Closely|diflunisal decreases effects of telmisartan by pharmacodynamic antagonism. Potential for dangerous interaction. Use with caution and monitor closely.  NSAIDs decrease synthesis of vasodilating renal prostaglandins, and thus affect fluid homeostasis and may diminish antihypertensive effect.
telmisartan|diflunisal|2|Significant - Monitor Closely|telmisartan and diflunisal both increase  serum potassium. Potential for interaction, monitor.
diflunisal|timolol|11|Significant - Monitor Closely|diflunisal decreases effects of timolol by pharmacodynamic antagonism. Significant interaction possible, monitor closely. Long term (>1 wk) NSAID use.  NSAIDs decrease prostaglandin synthesis.
timolol|diflunisal|2|Significant - Monitor Closely|timolol and diflunisal both increase  serum potassium. Potential for interaction, monitor.
trandolapril|diflunisal|11|Significant - Monitor Closely|trandolapril, diflunisal.Either increases toxicity of the other by Other (see comment). Significant interaction possible, monitor closely. Comment: May result in renal function deterioration, particularly in elderly or volume depleted individuals.
diflunisal|trandolapril|3|Significant - Monitor Closely|diflunisal decreases effects of trandolapril by pharmacodynamic antagonism. Potential for dangerous interaction. Use with caution and monitor closely. NSAIDs decrease synthesis of vasodilating renal prostaglandins, and thus affect fluid homeostasis and may diminish antihypertenisve effect.
diflunisal|warfarin|11|Significant - Monitor Closely|diflunisal increases effects of warfarin by plasma protein binding competition. Significant interaction possible, monitor closely.
warfarin|diflunisal|3|Significant - Monitor Closely|warfarin and diflunisal both increase  anticoagulation. Potential for dangerous interaction. Use with caution and monitor closely.
doxorubicin|digoxin|2|Significant - Monitor Closely|doxorubicin decreases levels of digoxin by inhibition of GI absorption. Applies only to oral form of both agents. Potential for interaction, monitor.
digoxin|dronedarone|20|Serious - Use Alternative|digoxin increases toxicity of dronedarone by P-glycoprotein (MDR1) efflux transporter. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available. May cause increased risk of arrhythmic or sudden death; avoid use; if digoxin must be coadministered, decrease digoxin dose by 50%.
dronedarone|digoxin|11|Significant - Monitor Closely|dronedarone will increase the level or effect of digoxin by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely. If coadministered, consider reducing digoxin dose. Closely monitor serum digoxin levels and observe for digoxin toxicity.
ethacrynic acid|digoxin|11|Significant - Monitor Closely|ethacrynic acid increases effects of digoxin by pharmacodynamic synergism. Significant interaction possible, monitor closely. Hypokalemia increases digoxin effects.
digoxin|ethacrynic acid|2|Significant - Monitor Closely|digoxin increases and ethacrynic acid decreases serum potassium. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
etravirine|digoxin|11|Significant - Monitor Closely|etravirine increases levels of digoxin by P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely. Potential for increased toxicity. .
furosemide|digoxin|11|Significant - Monitor Closely|furosemide increases effects of digoxin by pharmacodynamic synergism. Significant interaction possible, monitor closely. Hypokalemia increases digoxin effects.
digoxin|furosemide|2|Significant - Monitor Closely|digoxin increases and furosemide decreases serum potassium. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
digoxin|hydrochlorothiazide|11|Significant - Monitor Closely|digoxin will increase the level or effect of hydrochlorothiazide by  basic (cationic) drug competition for renal tubular clearance. Significant interaction possible, monitor closely.
hydrochlorothiazide|digoxin|11|Significant - Monitor Closely|hydrochlorothiazide increases effects of digoxin by pharmacodynamic synergism. Significant interaction possible, monitor closely. Hypokalemia increases digoxin effects.
digoxin|hydrochlorothiazide|2|Significant - Monitor Closely|digoxin increases and hydrochlorothiazide decreases serum potassium. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
indapamide|digoxin|11|Significant - Monitor Closely|indapamide increases effects of digoxin by pharmacodynamic synergism. Significant interaction possible, monitor closely. Hypokalemia increases digoxin effects.
digoxin|indapamide|2|Significant - Monitor Closely|digoxin increases and indapamide decreases serum potassium. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
itraconazole|digoxin|11|Significant - Monitor Closely|itraconazole will increase the level or effect of digoxin by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
itraconazole|digoxin|11|Significant - Monitor Closely|itraconazole increases levels of digoxin by enhancing GI absorption. Applies only to oral form of both agents. Significant interaction possible, monitor closely.
itraconazole|digoxin|11|Significant - Monitor Closely|itraconazole increases levels of digoxin by decreasing renal clearance. Significant interaction possible, monitor closely.
levothyroxine|digoxin|11|Significant - Monitor Closely|levothyroxine decreases effects of digoxin by unknown mechanism. Significant interaction possible, monitor closely.
liothyronine|digoxin|11|Significant - Monitor Closely|liothyronine decreases effects of digoxin by unknown mechanism. Significant interaction possible, monitor closely.
liraglutide|digoxin|1|Minor|liraglutide decreases levels of digoxin by unspecified interaction mechanism. Minor or non-significant interaction.
methotrexate|digoxin|2|Significant - Monitor Closely|methotrexate decreases levels of digoxin by inhibition of GI absorption. Applies only to oral form of both agents. Potential for interaction, monitor. Serum levels of digoxin may be reduced and actions may be decreased. Monitor patient for signs of reduction in pharmacologic effect of digoxin and increase digoxin dose if necessary. Serum level monitoring may facilitate tailoring dosage.
digoxin|methyclothiazide|11|Significant - Monitor Closely|digoxin will increase the level or effect of methyclothiazide by  basic (cationic) drug competition for renal tubular clearance. Significant interaction possible, monitor closely.
methyclothiazide|digoxin|11|Significant - Monitor Closely|methyclothiazide increases effects of digoxin by pharmacodynamic synergism. Significant interaction possible, monitor closely. Hypokalemia increases digoxin effects.
digoxin|methyclothiazide|2|Significant - Monitor Closely|digoxin increases and methyclothiazide decreases serum potassium. Effect of interaction is not clear, use caution. Potential for interaction, monitor.  .
metolazone|digoxin|11|Significant - Monitor Closely|metolazone increases effects of digoxin by pharmacodynamic synergism. Significant interaction possible, monitor closely. Hypokalemia increases digoxin effects.
digoxin|metolazone|2|Significant - Monitor Closely|digoxin increases and metolazone decreases serum potassium. Effect of interaction is not clear, use caution. Potential for interaction, monitor.
mirabegron|digoxin|11|Significant - Monitor Closely|mirabegron will increase the level or effect of digoxin by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
penbutolol|digoxin|11|Significant - Monitor Closely|penbutolol increases effects of digoxin by pharmacodynamic synergism. Significant interaction possible, monitor closely. Enhanced bradycardia.
penbutolol|digoxin|2|Significant - Monitor Closely|penbutolol and digoxin both increase  serum potassium. Potential for interaction, monitor.
penicillamine|digoxin|1|Minor|penicillamine decreases levels of digoxin by unknown mechanism. Minor or non-significant interaction.
procarbazine|digoxin|2|Significant - Monitor Closely|procarbazine decreases levels of digoxin by inhibition of GI absorption. Applies only to oral form of both agents. Potential for interaction, monitor.
propafenone|digoxin|20|Serious - Use Alternative|propafenone increases levels of digoxin by decreasing renal clearance. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
quinidine|digoxin|20|Serious - Use Alternative|quinidine will increase the level or effect of digoxin by  P-glycoprotein (MDR1) efflux transporter. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
quinidine|digoxin|20|Serious - Use Alternative|quinidine will increase the level or effect of digoxin by  basic (cationic) drug competition for renal tubular clearance. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
digoxin|quinine|11|Significant - Monitor Closely|digoxin will increase the level or effect of quinine by  basic (cationic) drug competition for renal tubular clearance. Significant interaction possible, monitor closely.
rabeprazole|digoxin|20|Serious - Use Alternative|rabeprazole will increase the level or effect of digoxin by  increasing gastric pH. Applies only to oral form of both agents. Possible serious or life-threatening interaction. Monitor closely. Use alternatives if available.
rabeprazole|digoxin|2|Significant - Monitor Closely|rabeprazole increases toxicity of digoxin by Other (see comment). Potential for interaction, monitor. Comment: Prolonged use of PPIs may cause hypomagnesemia and increase risk for digoxin toxicity.
ranolazine|digoxin|11|Significant - Monitor Closely|ranolazine will increase the level or effect of digoxin by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely.
ranolazine|digoxin|11|Significant - Monitor Closely|ranolazine increases levels of digoxin by decreasing metabolism. Significant interaction possible, monitor closely. Ranolazine inhibits P glycoprotein.
ritonavir|digoxin|11|Significant - Monitor Closely|ritonavir will increase the level or effect of digoxin by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely. Plasma concentrations and pharmacologic effects of digoxin may be increased by ritonavir.  Monitor for increased effects of digoxin.
ritonavir|digoxin|11|Significant - Monitor Closely|ritonavir increases levels of digoxin by decreasing renal clearance. Significant interaction possible, monitor closely.
ritonavir|digoxin|11|Significant - Monitor Closely|ritonavir increases levels of digoxin by decreasing hepatic clearance. Significant interaction possible, monitor closely.
spironolactone|digoxin|11|Significant - Monitor Closely|spironolactone will increase the level or effect of digoxin by  P-glycoprotein (MDR1) efflux transporter. Significant interaction possible, monitor closely. Spironolactone  has been shown to increase the half-life of digoxin and subsequent toxicity may occur. Monitor carefully during coadministration
spironolactone|digoxin|11|Significant - Monitor Closely|spironolactone, digoxin. Mechanism: decreasing renal clearance. Significant interaction possible, monitor closely. False digoxin assay results may be obtained.
spironolactone|digoxin|11|Significant - Monitor Closely|spironolactone increases levels of digoxin by Other (see comment). Significant interaction possible, monitor closely. Comment: Spironolactone may cause false elevation of digoxin assay.
spironolactone|digoxin|3|Significant - Monitor Closely|spironolactone and digoxin both increase  serum potassium. Potential for dangerous interaction. Use with caution and monitor closely.
sulfasalazine|digoxin|11|Significant - Monitor Closely|sulfasalazine decreases levels of digoxin by inhibition of GI absorption. Applies only to oral form of both agents. Significant interaction possible, monitor closely. Sulfasalazine >2 g/day.
sulfasalazine|digoxin|2|Significant - Monitor Closely|sulfasalazine and digoxin both increase  serum potassium. Potential for interaction, monitor.
telaprevir|digoxin|11|Significant - Monitor Closely|telaprevir increases levels of digoxin by Other (see comment). Significant interaction possible, monitor closely. Comment: Concentrations of digoxin were increased when co-administered with telaprevir. The lowest dose of digoxin should be initially prescribed. The serum digoxin concentrations should be monitored and used for titration of digoxin dose to obtain the desired clinical effect.
telithromycin|digoxin|11|Significant - Monitor Closely|telithromycin will increase the level or effect of digoxin by  altering intestinal flora. Applies only to oral form of both agents. Significant interaction possible, monitor closely.
telithromycin|digoxin|1|Minor|telithromycin increases levels of digoxin by unspecified interaction mechanism. Minor or non-significant interaction.
telmisartan|digoxin|11|Significant - Monitor Closely|telmisartan increases levels of digoxin by unknown mechanism. Significant interaction possible, monitor closely.
telmisartan|digoxin|2|Significant - Monitor Closely|telmisartan and digoxin both increase  serum potassium. Potential for interaction, monitor.
